,Date,Product_id,Quantity,Customer_id,Price,Total
2041,30-06-2023,12,8,100243,85,680
2042,07-10-2023,18,8,100054,39,312
2043,23-06-2023,11,9,100695,21,189
2044,26-11-2023,9,7,100850,96,672
2045,31-03-2023,5,1,100351,41,41
2046,17-12-2023,10,3,100440,79,237
2047,26-08-2023,19,8,101000,74,592
2048,23-12-2023,8,3,100612,23,69
2049,03-09-2023,6,8,100756,38,304
2050,20-11-2023,3,1,100009,13,13
2051,04-04-2023,10,5,100445,79,395
2052,11-03-2023,20,4,100492,87,348
2053,02-02-2023,11,5,100297,21,105
2054,23-08-2023,18,8,100289,39,312
2055,19-01-2023,15,4,100498,13,52
2056,31-05-2023,2,4,100085,24,96
2057,14-04-2023,5,3,100780,41,123
2058,23-01-2023,1,7,100440,91,637
2059,13-04-2023,16,3,100254,21,63
2060,22-01-2023,2,3,100633,24,72
2061,11-06-2023,4,5,100157,45,225
2062,08-06-2023,13,5,100747,64,320
2063,21-09-2023,2,6,100524,24,144
2064,23-07-2023,3,8,100192,13,104
2065,06-10-2023,14,6,100256,14,84
2066,31-08-2023,13,1,100288,64,64
2067,10-05-2023,6,8,100786,38,304
2068,19-01-2023,20,8,100118,87,696
2069,28-11-2023,19,9,100885,74,666
2070,08-04-2023,15,9,100270,13,117
2071,27-05-2023,20,2,100718,87,174
2072,02-07-2023,12,2,100254,85,170
2073,25-01-2023,10,3,100683,79,237
2074,02-12-2023,11,1,100841,21,21
2075,19-06-2023,7,4,100440,27,108
2076,20-05-2023,18,4,100204,39,156
2077,05-03-2023,3,9,100486,13,117
2078,08-07-2023,15,9,100724,13,117
2079,12-08-2023,19,9,100802,74,666
2080,24-07-2023,5,7,100830,41,287
2081,14-08-2023,3,2,100106,13,26
2082,17-07-2023,15,5,100718,13,65
2083,23-06-2023,4,4,100748,45,180
2084,06-04-2023,15,8,100515,13,104
2085,12-09-2023,10,2,100626,79,158
2086,21-12-2023,15,6,100186,13,78
2087,12-09-2023,16,5,100194,21,105
2088,08-07-2023,8,2,100876,23,46
2089,23-09-2023,8,1,100606,23,23
2090,17-05-2023,5,8,100645,41,328
2091,12-02-2023,20,2,100650,87,174
2092,06-08-2023,9,7,100153,96,672
2093,10-02-2023,12,9,100235,85,765
2094,09-08-2023,13,9,100124,64,576
2095,05-11-2023,6,8,100136,38,304
2096,03-04-2023,11,9,100411,21,189
2097,07-10-2023,11,2,100040,21,42
2098,31-05-2023,15,6,100281,13,78
2099,14-06-2023,16,4,100197,21,84
2100,22-02-2023,1,4,100952,91,364
2101,10-02-2023,3,5,100150,13,65
2102,17-06-2023,16,3,100437,21,63
2103,05-12-2023,4,1,100019,45,45
2104,01-06-2023,12,8,100632,85,680
2105,06-06-2023,16,5,100205,21,105
2106,17-08-2023,15,3,100094,13,39
2107,05-11-2023,6,7,100886,38,266
2108,07-08-2023,10,7,100053,79,553
2109,27-03-2023,12,1,100390,85,85
2110,20-12-2023,20,9,100418,87,783
2111,16-08-2023,19,2,100538,74,148
2112,29-06-2023,5,5,100314,41,205
2113,17-08-2023,17,5,100717,37,185
2114,22-01-2023,4,8,100649,45,360
2115,30-06-2023,13,8,100237,64,512
2116,11-11-2023,4,7,100228,45,315
2117,11-08-2023,11,7,100345,21,147
2118,21-05-2023,18,6,100437,39,234
2119,24-11-2023,3,6,100491,13,78
2120,30-01-2023,10,9,100063,79,711
2121,08-02-2023,18,6,100523,39,234
2122,10-12-2023,15,2,100438,13,26
2123,23-11-2023,13,2,100660,64,128
2124,27-07-2023,19,5,100053,74,370
2125,06-07-2023,14,4,100312,14,56
2126,20-09-2023,8,2,100113,23,46
2127,14-12-2023,20,3,100276,87,261
2128,23-03-2023,8,7,100373,23,161
2129,16-01-2023,18,8,100288,39,312
2130,15-03-2023,6,6,100966,38,228
2131,08-11-2023,16,5,100360,21,105
2132,14-12-2023,13,1,100729,64,64
2133,13-08-2023,3,8,100429,13,104
2134,18-01-2023,11,3,100253,21,63
2135,06-03-2023,7,6,100328,27,162
2136,04-02-2023,19,3,100917,74,222
2137,01-05-2023,14,7,100049,14,98
2138,27-11-2023,14,7,100187,14,98
2139,07-07-2023,19,9,100042,74,666
2140,05-07-2023,11,5,100001,21,105
2141,16-07-2023,18,8,100054,39,312
2142,18-10-2023,8,8,100677,23,184
2143,17-01-2023,6,1,100763,38,38
2144,06-11-2023,3,5,100330,13,65
2145,20-03-2023,19,3,100218,74,222
2146,14-12-2023,16,1,100293,21,21
2147,19-08-2023,4,4,100484,45,180
2148,09-07-2023,19,8,100287,74,592
2149,10-07-2023,20,3,100931,87,261
2150,16-08-2023,15,2,100622,13,26
2151,09-02-2023,11,9,100104,21,189
2152,21-10-2023,18,5,100442,39,195
2153,12-03-2023,4,7,100190,45,315
2154,29-09-2023,15,2,100259,13,26
2155,07-07-2023,6,9,100972,38,342
2156,23-07-2023,10,9,100504,79,711
2157,10-06-2023,13,4,100373,64,256
2158,29-11-2023,3,4,100343,13,52
2159,23-05-2023,20,6,100312,87,522
2160,08-05-2023,4,6,100115,45,270
2161,28-02-2023,20,1,100100,87,87
2162,14-01-2023,13,9,100686,64,576
2163,06-04-2023,11,2,100014,21,42
2164,13-09-2023,16,5,100700,21,105
2165,23-09-2023,2,9,100566,24,216
2166,18-07-2023,3,4,100789,13,52
2167,15-10-2023,7,3,100883,27,81
2168,02-03-2023,5,7,100134,41,287
2169,15-05-2023,19,6,100340,74,444
2170,14-05-2023,1,8,100370,91,728
2171,27-12-2023,5,3,100760,41,123
2172,17-08-2023,5,5,100830,41,205
2173,20-04-2023,15,4,100371,13,52
2174,10-11-2023,18,4,100761,39,156
2175,27-05-2023,10,4,100798,79,316
2176,22-12-2023,13,8,100604,64,512
2177,09-09-2023,20,6,100542,87,522
2178,13-04-2023,19,3,100620,74,222
2179,04-03-2023,15,5,100381,13,65
2180,11-03-2023,7,6,100244,27,162
2181,07-02-2023,7,5,100666,27,135
2182,20-08-2023,11,6,100283,21,126
2183,30-03-2023,10,8,100216,79,632
2184,16-08-2023,19,7,100599,74,518
2185,14-02-2023,10,5,100394,79,395
2186,16-12-2023,14,6,100090,14,84
2187,13-06-2023,12,4,100909,85,340
2188,08-12-2023,3,9,100109,13,117
2189,27-06-2023,19,4,100134,74,296
2190,30-12-2023,1,1,100645,91,91
2191,03-02-2023,20,7,100761,87,609
2192,09-10-2023,17,7,100617,37,259
2193,05-10-2023,13,4,100124,64,256
2194,29-05-2023,5,3,100043,41,123
2195,03-06-2023,10,8,100601,79,632
2196,22-03-2023,2,5,100992,24,120
2197,31-12-2023,12,7,100935,85,595
2198,30-12-2023,18,4,100906,39,156
2199,25-12-2023,2,4,100671,24,96
2200,23-11-2023,1,8,100838,91,728
2201,31-03-2023,18,8,100196,39,312
2202,05-07-2023,12,2,100198,85,170
2203,18-09-2023,4,2,100722,45,90
2204,25-04-2023,10,3,100457,79,237
2205,04-03-2023,1,3,100948,91,273
2206,13-04-2023,8,1,100102,23,23
2207,13-03-2023,14,3,100077,14,42
2208,02-05-2023,19,6,100965,74,444
2209,10-09-2023,13,8,100560,64,512
2210,14-01-2023,11,6,100634,21,126
2211,04-07-2023,13,5,100352,64,320
2212,11-10-2023,13,4,100309,64,256
2213,21-10-2023,13,3,100743,64,192
2214,08-07-2023,14,4,100486,14,56
2215,28-08-2023,18,7,100780,39,273
2216,10-10-2023,7,1,100207,27,27
2217,08-03-2023,6,7,100547,38,266
2218,10-11-2023,16,1,100739,21,21
2219,14-02-2023,5,2,100158,41,82
2220,03-02-2023,7,4,100045,27,108
2221,08-06-2023,18,1,100131,39,39
2222,23-07-2023,13,9,100197,64,576
2223,03-09-2023,12,6,100429,85,510
2224,27-09-2023,14,1,100564,14,14
2225,30-07-2023,5,1,100729,41,41
2226,29-07-2023,10,6,100259,79,474
2227,22-10-2023,5,4,100913,41,164
2228,07-02-2023,5,4,100899,41,164
2229,06-03-2023,1,6,100778,91,546
2230,12-06-2023,3,7,100874,13,91
2231,25-11-2023,1,9,100867,91,819
2232,07-02-2023,5,5,100929,41,205
2233,19-08-2023,16,9,100574,21,189
2234,27-08-2023,14,4,100999,14,56
2235,15-12-2023,5,2,100356,41,82
2236,22-09-2023,3,3,100917,13,39
2237,26-06-2023,5,1,100375,41,41
2238,07-03-2023,14,6,100460,14,84
2239,10-10-2023,15,6,100645,13,78
2240,24-11-2023,20,1,100735,87,87
2241,28-10-2023,14,3,100121,14,42
2242,04-04-2023,20,5,100933,87,435
2243,08-03-2023,6,3,100447,38,114
2244,10-08-2023,15,3,100070,13,39
2245,15-09-2023,17,3,100495,37,111
2246,29-01-2023,14,5,100430,14,70
2247,05-03-2023,18,5,100537,39,195
2248,23-09-2023,15,4,100954,13,52
2249,20-03-2023,13,1,100976,64,64
2250,05-06-2023,12,5,100516,85,425
2251,26-03-2023,8,5,100810,23,115
2252,24-03-2023,6,4,100023,38,152
2253,15-06-2023,14,6,100171,14,84
2254,30-12-2023,20,4,100614,87,348
2255,26-04-2023,1,7,100281,91,637
2256,27-06-2023,19,7,100714,74,518
2257,23-09-2023,16,2,100991,21,42
2258,26-05-2023,8,3,100133,23,69
2259,10-02-2023,17,1,100297,37,37
2260,09-05-2023,9,8,100047,96,768
2261,11-04-2023,14,9,100979,14,126
2262,22-11-2023,18,4,100580,39,156
2263,10-10-2023,19,6,100063,74,444
2264,21-05-2023,12,9,100814,85,765
2265,06-03-2023,2,6,100996,24,144
2266,17-11-2023,2,9,100711,24,216
2267,05-06-2023,19,4,100195,74,296
2268,11-11-2023,16,8,100759,21,168
2269,01-10-2023,12,9,100835,85,765
2270,17-02-2023,4,4,100408,45,180
2271,15-09-2023,19,5,100507,74,370
2272,25-11-2023,16,8,100702,21,168
2273,28-03-2023,3,6,100546,13,78
2274,31-10-2023,5,7,100892,41,287
2275,25-10-2023,17,3,100526,37,111
2276,20-03-2023,9,7,100995,96,672
2277,29-03-2023,15,8,100077,13,104
2278,04-12-2023,17,6,100170,37,222
2279,16-11-2023,3,9,100449,13,117
2280,06-11-2023,17,6,100769,37,222
2281,22-06-2023,20,9,100522,87,783
2282,16-10-2023,3,4,100394,13,52
2283,22-01-2023,8,8,100576,23,184
2284,15-01-2023,16,4,100799,21,84
2285,11-02-2023,3,2,100400,13,26
2286,24-01-2023,18,9,100411,39,351
2287,25-11-2023,19,5,100622,74,370
2288,23-10-2023,10,4,100279,79,316
2289,16-05-2023,20,2,100212,87,174
2290,30-11-2023,2,1,100189,24,24
2291,18-04-2023,11,7,100004,21,147
2292,20-10-2023,18,6,100164,39,234
2293,02-08-2023,1,2,100586,91,182
2294,13-11-2023,16,8,100224,21,168
2295,24-11-2023,15,4,100607,13,52
2296,16-01-2023,17,8,100714,37,296
2297,12-09-2023,16,7,100010,21,147
2298,18-11-2023,19,5,100901,74,370
2299,07-10-2023,11,8,100951,21,168
2300,29-05-2023,14,9,100810,14,126
2301,25-11-2023,12,5,100526,85,425
2302,04-06-2023,10,5,100467,79,395
2303,05-09-2023,10,2,100516,79,158
2304,06-05-2023,6,5,100725,38,190
2305,17-12-2023,2,3,100738,24,72
2306,27-07-2023,20,7,100538,87,609
2307,02-06-2023,10,5,100266,79,395
2308,21-08-2023,19,8,100311,74,592
2309,07-02-2023,9,1,100873,96,96
2310,19-12-2023,2,3,100226,24,72
2311,31-01-2023,16,3,100304,21,63
2312,22-03-2023,19,9,100726,74,666
2313,14-08-2023,6,5,100275,38,190
2314,01-08-2023,19,9,100566,74,666
2315,05-09-2023,2,9,100122,24,216
2316,26-08-2023,10,1,100176,79,79
2317,15-04-2023,20,2,100230,87,174
2318,24-06-2023,1,5,100047,91,455
2319,07-11-2023,10,4,100547,79,316
2320,15-03-2023,16,9,100244,21,189
2321,10-06-2023,3,7,100299,13,91
2322,13-06-2023,5,6,100041,41,246
2323,26-06-2023,17,7,100655,37,259
2324,24-07-2023,3,1,100152,13,13
2325,08-03-2023,9,1,100965,96,96
2326,09-07-2023,9,8,100905,96,768
2327,21-09-2023,5,2,100285,41,82
2328,15-10-2023,20,9,100950,87,783
2329,24-02-2023,9,7,100137,96,672
2330,13-06-2023,9,6,100277,96,576
2331,04-05-2023,9,1,100895,96,96
2332,27-08-2023,1,1,100810,91,91
2333,04-03-2023,4,2,100053,45,90
2334,17-05-2023,20,6,100658,87,522
2335,19-08-2023,6,6,100255,38,228
2336,07-05-2023,19,2,100844,74,148
2337,14-03-2023,5,1,100216,41,41
2338,19-02-2023,15,5,100548,13,65
2339,26-01-2023,12,5,100119,85,425
2340,29-05-2023,6,2,100002,38,76
2341,16-07-2023,9,6,100665,96,576
2342,12-11-2023,8,9,100356,23,207
2343,03-08-2023,16,2,100648,21,42
2344,08-05-2023,6,2,100620,38,76
2345,23-03-2023,17,3,100996,37,111
2346,17-06-2023,2,7,100378,24,168
2347,23-10-2023,11,6,100333,21,126
2348,10-06-2023,3,8,100086,13,104
2349,08-04-2023,5,8,100970,41,328
2350,23-03-2023,20,6,100723,87,522
2351,13-09-2023,5,3,100906,41,123
2352,21-09-2023,16,3,100563,21,63
2353,28-08-2023,14,1,100271,14,14
2354,13-09-2023,13,7,100740,64,448
2355,07-06-2023,8,5,100137,23,115
2356,12-09-2023,15,4,100419,13,52
2357,12-01-2023,6,4,100920,38,152
2358,16-02-2023,7,4,100627,27,108
2359,21-07-2023,19,6,100302,74,444
2360,16-09-2023,12,8,100333,85,680
2361,23-08-2023,2,8,100059,24,192
2362,04-05-2023,9,5,100641,96,480
2363,21-04-2023,4,6,100836,45,270
2364,26-10-2023,2,4,100011,24,96
2365,30-06-2023,6,9,100844,38,342
2366,25-01-2023,15,8,100365,13,104
2367,26-01-2023,13,1,100225,64,64
2368,25-05-2023,16,2,100749,21,42
2369,11-09-2023,10,9,100989,79,711
2370,02-11-2023,16,8,100287,21,168
2371,01-12-2023,18,3,100181,39,117
2372,11-12-2023,8,8,100263,23,184
2373,29-08-2023,13,1,100995,64,64
2374,27-05-2023,13,4,100017,64,256
2375,02-10-2023,16,3,100551,21,63
2376,05-01-2023,9,6,100674,96,576
2377,25-02-2023,5,7,100889,41,287
2378,09-08-2023,17,4,100797,37,148
2379,10-03-2023,14,7,100962,14,98
2380,16-05-2023,1,9,100800,91,819
2381,07-07-2023,10,2,100598,79,158
2382,26-07-2023,15,3,100109,13,39
2383,07-07-2023,13,5,100740,64,320
2384,24-01-2023,11,3,100764,21,63
2385,25-07-2023,17,8,100705,37,296
2386,27-01-2023,2,8,100392,24,192
2387,19-10-2023,4,8,100969,45,360
2388,15-10-2023,18,9,100670,39,351
2389,10-04-2023,12,4,100264,85,340
2390,05-07-2023,14,5,100891,14,70
2391,11-10-2023,20,5,100642,87,435
2392,28-05-2023,9,8,100650,96,768
2393,07-02-2023,11,7,100619,21,147
2394,17-07-2023,9,9,100565,96,864
2395,16-09-2023,9,8,100212,96,768
2396,19-08-2023,4,2,100837,45,90
2397,09-10-2023,9,4,100453,96,384
2398,24-05-2023,19,6,100226,74,444
2399,16-11-2023,13,2,100333,64,128
2400,15-12-2023,15,7,100276,13,91
2401,09-11-2023,8,3,100209,23,69
2402,02-03-2023,19,3,100596,74,222
2403,07-03-2023,7,2,100645,27,54
2404,19-02-2023,17,8,100828,37,296
2405,21-07-2023,11,6,100879,21,126
2406,11-07-2023,6,1,100771,38,38
2407,23-06-2023,11,1,100405,21,21
2408,13-10-2023,18,7,100160,39,273
2409,07-07-2023,1,8,100457,91,728
2410,15-03-2023,1,5,100238,91,455
2411,12-04-2023,3,5,100748,13,65
2412,05-11-2023,1,4,100744,91,364
2413,18-09-2023,14,6,100445,14,84
2414,25-07-2023,4,6,100378,45,270
2415,14-09-2023,17,3,100152,37,111
2416,21-01-2023,4,9,100924,45,405
2417,24-01-2023,15,7,100491,13,91
2418,20-01-2023,12,1,100096,85,85
2419,12-03-2023,8,7,100508,23,161
2420,20-06-2023,10,5,100186,79,395
2421,31-08-2023,9,5,100471,96,480
2422,23-09-2023,7,2,100190,27,54
2423,22-08-2023,2,4,100836,24,96
2424,18-03-2023,1,6,100884,91,546
2425,07-11-2023,20,7,100181,87,609
2426,21-09-2023,3,5,100194,13,65
2427,13-03-2023,2,9,100584,24,216
2428,17-06-2023,20,3,100503,87,261
2429,10-11-2023,7,1,100966,27,27
2430,13-06-2023,20,4,100747,87,348
2431,25-03-2023,4,9,100185,45,405
2432,21-07-2023,4,4,100664,45,180
2433,12-11-2023,3,2,100289,13,26
2434,03-06-2023,20,5,100022,87,435
2435,31-10-2023,5,3,100318,41,123
2436,22-06-2023,13,9,100167,64,576
2437,17-09-2023,19,4,100907,74,296
2438,18-09-2023,6,6,100182,38,228
2439,30-09-2023,4,2,100838,45,90
2440,08-09-2023,6,6,100404,38,228
2441,29-12-2023,9,3,100704,96,288
2442,16-10-2023,10,9,100623,79,711
2443,03-06-2023,15,2,100193,13,26
2444,01-09-2023,3,9,100072,13,117
2445,09-01-2023,15,5,100147,13,65
2446,08-07-2023,9,8,100074,96,768
2447,19-06-2023,14,2,100437,14,28
2448,11-12-2023,11,6,100252,21,126
2449,26-02-2023,9,3,100466,96,288
2450,02-08-2023,6,5,100931,38,190
2451,26-10-2023,3,8,100661,13,104
2452,07-06-2023,9,1,100994,96,96
2453,19-12-2023,2,5,100413,24,120
2454,19-11-2023,13,3,100103,64,192
2455,14-01-2023,13,4,100742,64,256
2456,02-11-2023,11,2,100540,21,42
2457,31-08-2023,2,9,100141,24,216
2458,16-05-2023,9,3,100745,96,288
2459,02-12-2023,9,2,100769,96,192
2460,24-10-2023,6,9,100828,38,342
2461,23-10-2023,15,7,100013,13,91
2462,27-04-2023,3,6,100618,13,78
2463,27-01-2023,16,1,100103,21,21
2464,26-10-2023,7,5,100387,27,135
2465,03-09-2023,20,3,100394,87,261
2466,29-03-2023,13,1,100022,64,64
2467,26-09-2023,6,4,100113,38,152
2468,19-11-2023,16,2,100847,21,42
2469,14-11-2023,4,2,100014,45,90
2470,14-07-2023,5,3,100782,41,123
2471,17-03-2023,18,8,100851,39,312
2472,15-12-2023,14,8,100660,14,112
2473,05-05-2023,7,7,100958,27,189
2474,17-01-2023,20,6,100045,87,522
2475,21-10-2023,4,9,100136,45,405
2476,25-12-2023,15,4,100255,13,52
2477,26-02-2023,9,1,100789,96,96
2478,08-04-2023,4,8,100086,45,360
2479,10-01-2023,2,7,100275,24,168
2480,14-08-2023,3,7,100147,13,91
2481,10-06-2023,3,3,100962,13,39
2482,03-08-2023,19,4,100643,74,296
2483,19-03-2023,9,9,100615,96,864
2484,31-07-2023,15,6,100014,13,78
2485,20-12-2023,1,5,100812,91,455
2486,15-04-2023,16,3,100990,21,63
2487,30-07-2023,5,9,100010,41,369
2488,14-09-2023,1,5,100981,91,455
2489,10-11-2023,2,5,100811,24,120
2490,30-08-2023,13,4,100109,64,256
2491,01-02-2023,9,4,100556,96,384
2492,28-12-2023,5,1,100754,41,41
2493,12-03-2023,11,7,100838,21,147
2494,23-09-2023,13,9,100347,64,576
2495,17-04-2023,19,3,100874,74,222
2496,15-10-2023,1,2,100725,91,182
2497,16-06-2023,17,3,100088,37,111
2498,06-12-2023,16,1,100208,21,21
2499,02-09-2023,16,6,100143,21,126
2500,27-09-2023,14,7,100492,14,98
2501,12-07-2023,13,2,100778,64,128
2502,10-06-2023,3,8,100577,13,104
2503,30-03-2023,18,6,100914,39,234
2504,24-08-2023,8,4,100455,23,92
2505,30-09-2023,1,5,100836,91,455
2506,25-06-2023,13,8,100168,64,512
2507,07-10-2023,16,3,100315,21,63
2508,01-07-2023,4,3,100340,45,135
2509,13-12-2023,19,4,100491,74,296
2510,15-12-2023,18,1,100159,39,39
2511,26-11-2023,12,9,100250,85,765
2512,21-12-2023,11,8,100058,21,168
2513,16-05-2023,10,8,100557,79,632
2514,09-11-2023,13,6,100709,64,384
2515,05-09-2023,2,7,100274,24,168
2516,09-04-2023,3,6,100643,13,78
2517,07-05-2023,12,9,100557,85,765
2518,23-05-2023,18,3,100127,39,117
2519,13-10-2023,11,3,100022,21,63
2520,02-06-2023,3,3,100845,13,39
2521,26-04-2023,15,3,100046,13,39
2522,02-06-2023,10,9,100106,79,711
2523,28-05-2023,7,4,100558,27,108
2524,27-12-2023,6,7,100304,38,266
2525,17-04-2023,18,9,100106,39,351
2526,20-12-2023,2,7,100524,24,168
2527,27-12-2023,13,9,100908,64,576
2528,08-09-2023,7,3,100857,27,81
2529,12-06-2023,10,4,100426,79,316
2530,03-09-2023,13,8,100146,64,512
2531,28-06-2023,4,6,100002,45,270
2532,14-10-2023,12,5,100935,85,425
2533,21-05-2023,16,4,100230,21,84
2534,28-05-2023,3,8,100025,13,104
2535,04-03-2023,15,1,100233,13,13
2536,21-10-2023,7,9,100438,27,243
2537,13-12-2023,5,1,100395,41,41
2538,06-10-2023,2,8,100151,24,192
2539,14-07-2023,7,4,100362,27,108
2540,22-07-2023,1,9,100672,91,819
2541,26-06-2023,19,5,100294,74,370
2542,16-03-2023,8,3,100232,23,69
2543,29-05-2023,16,9,100944,21,189
2544,22-01-2023,13,9,100901,64,576
2545,28-05-2023,3,4,100701,13,52
2546,10-02-2023,18,4,100394,39,156
2547,27-06-2023,10,8,100704,79,632
2548,15-08-2023,16,2,100906,21,42
2549,02-12-2023,18,9,100733,39,351
2550,12-05-2023,15,6,100843,13,78
2551,03-09-2023,1,9,100924,91,819
2552,20-04-2023,2,8,100116,24,192
2553,14-04-2023,11,7,100504,21,147
2554,03-10-2023,2,1,100174,24,24
2555,19-05-2023,11,3,100113,21,63
2556,15-10-2023,2,2,100230,24,48
2557,23-12-2023,13,5,100105,64,320
2558,20-05-2023,4,5,100980,45,225
2559,12-03-2023,7,5,100979,27,135
2560,25-02-2023,17,4,100289,37,148
2561,12-11-2023,15,5,100366,13,65
2562,28-10-2023,18,3,100079,39,117
2563,03-05-2023,5,1,100631,41,41
2564,05-05-2023,19,5,100342,74,370
2565,26-01-2023,8,9,100122,23,207
2566,09-12-2023,3,9,100370,13,117
2567,29-09-2023,2,4,100946,24,96
2568,26-04-2023,5,3,100947,41,123
2569,23-11-2023,16,1,100942,21,21
2570,30-04-2023,1,2,100087,91,182
2571,27-01-2023,16,8,100918,21,168
2572,21-02-2023,20,1,100045,87,87
2573,31-07-2023,2,8,100620,24,192
2574,19-06-2023,8,7,100155,23,161
2575,30-08-2023,5,8,100183,41,328
2576,21-02-2023,1,6,100439,91,546
2577,15-12-2023,6,9,100544,38,342
2578,12-03-2023,2,3,100343,24,72
2579,03-01-2023,10,4,100615,79,316
2580,09-10-2023,4,6,100186,45,270
2581,22-03-2023,15,8,100696,13,104
2582,28-07-2023,20,5,100436,87,435
2583,01-12-2023,6,3,100154,38,114
2584,01-09-2023,19,6,100915,74,444
2585,02-09-2023,3,4,100684,13,52
2586,30-11-2023,4,9,100704,45,405
2587,13-04-2023,4,3,100309,45,135
2588,28-05-2023,16,4,100640,21,84
2589,14-06-2023,20,7,100838,87,609
2590,27-05-2023,20,7,100294,87,609
2591,27-11-2023,8,4,100357,23,92
2592,31-01-2023,3,6,100897,13,78
2593,15-02-2023,7,3,100107,27,81
2594,30-11-2023,14,6,100278,14,84
2595,21-10-2023,11,2,100939,21,42
2596,29-04-2023,13,8,100512,64,512
2597,01-10-2023,11,2,100678,21,42
2598,20-01-2023,4,7,100378,45,315
2599,31-03-2023,19,9,100956,74,666
2600,02-08-2023,18,1,100272,39,39
2601,01-04-2023,5,8,100831,41,328
2602,19-01-2023,11,7,100929,21,147
2603,23-07-2023,7,6,100729,27,162
2604,11-09-2023,2,6,100818,24,144
2605,06-04-2023,19,6,100079,74,444
2606,29-05-2023,6,9,100808,38,342
2607,20-01-2023,11,2,100003,21,42
2608,05-01-2023,3,1,100883,13,13
2609,02-06-2023,4,6,100956,45,270
2610,18-10-2023,9,8,100153,96,768
2611,05-11-2023,5,3,100797,41,123
2612,24-02-2023,14,1,100672,14,14
2613,21-06-2023,6,9,100151,38,342
2614,26-05-2023,12,1,100328,85,85
2615,21-08-2023,18,3,100152,39,117
2616,25-11-2023,6,8,100400,38,304
2617,06-10-2023,15,3,100458,13,39
2618,26-09-2023,8,4,100739,23,92
2619,10-09-2023,19,8,100816,74,592
2620,10-03-2023,2,1,100805,24,24
2621,16-09-2023,5,6,101000,41,246
2622,28-08-2023,4,1,100490,45,45
2623,20-05-2023,20,1,100835,87,87
2624,09-04-2023,13,8,100069,64,512
2625,27-02-2023,6,4,100116,38,152
2626,19-06-2023,1,1,100592,91,91
2627,25-03-2023,16,7,100438,21,147
2628,23-08-2023,3,5,100983,13,65
2629,28-11-2023,1,5,100745,91,455
2630,12-05-2023,1,1,100286,91,91
2631,06-04-2023,6,6,100149,38,228
2632,08-01-2023,3,9,100093,13,117
2633,22-06-2023,19,9,100331,74,666
2634,01-06-2023,10,8,100131,79,632
2635,18-10-2023,14,5,100187,14,70
2636,12-12-2023,16,1,100786,21,21
2637,09-04-2023,5,9,100395,41,369
2638,31-03-2023,7,1,100362,27,27
2639,09-11-2023,5,8,100327,41,328
2640,24-11-2023,9,5,100507,96,480
2641,27-07-2023,17,3,100435,37,111
2642,07-08-2023,15,7,100493,13,91
2643,21-09-2023,14,7,100711,14,98
2644,17-06-2023,8,9,100997,23,207
2645,14-02-2023,6,7,100424,38,266
2646,25-07-2023,20,3,100617,87,261
2647,09-12-2023,2,1,100813,24,24
2648,18-02-2023,20,8,100652,87,696
2649,05-04-2023,6,3,100342,38,114
2650,13-03-2023,16,8,100142,21,168
2651,02-09-2023,20,8,100822,87,696
2652,15-06-2023,3,5,100967,13,65
2653,08-05-2023,10,1,100670,79,79
2654,04-01-2023,12,7,100944,85,595
2655,14-05-2023,14,5,100252,14,70
2656,16-07-2023,1,8,100393,91,728
2657,01-05-2023,18,9,100429,39,351
2658,17-08-2023,8,7,100563,23,161
2659,17-05-2023,7,7,100510,27,189
2660,18-06-2023,4,1,100552,45,45
2661,04-06-2023,17,4,100547,37,148
2662,26-10-2023,4,2,100505,45,90
2663,21-10-2023,20,2,100546,87,174
2664,06-01-2023,12,2,100550,85,170
2665,14-05-2023,18,4,100842,39,156
2666,01-12-2023,17,1,100236,37,37
2667,04-07-2023,8,4,100394,23,92
2668,21-12-2023,15,2,100086,13,26
2669,01-05-2023,7,5,100595,27,135
2670,01-02-2023,9,3,100733,96,288
2671,08-12-2023,2,8,100432,24,192
2672,02-03-2023,7,4,100540,27,108
2673,27-08-2023,4,1,100592,45,45
2674,07-06-2023,5,1,100796,41,41
2675,23-03-2023,16,3,100711,21,63
2676,27-07-2023,16,9,100831,21,189
2677,18-12-2023,6,7,100767,38,266
2678,15-09-2023,6,2,100225,38,76
2679,27-12-2023,2,9,100720,24,216
2680,09-06-2023,2,2,100090,24,48
2681,20-12-2023,12,3,100241,85,255
2682,02-03-2023,10,2,100371,79,158
2683,24-11-2023,7,3,100003,27,81
2684,01-06-2023,14,6,100209,14,84
2685,08-07-2023,9,9,100872,96,864
2686,11-11-2023,11,9,100018,21,189
2687,24-04-2023,20,7,100372,87,609
2688,23-04-2023,15,3,100572,13,39
2689,10-03-2023,2,4,100486,24,96
2690,02-09-2023,4,6,100981,45,270
2691,20-03-2023,2,5,100137,24,120
2692,21-08-2023,18,2,100944,39,78
2693,07-11-2023,6,6,100113,38,228
2694,11-07-2023,6,3,100062,38,114
2695,01-08-2023,1,8,100934,91,728
2696,26-12-2023,16,2,100358,21,42
2697,09-10-2023,17,1,100370,37,37
2698,30-08-2023,4,9,100870,45,405
2699,03-10-2023,3,3,100870,13,39
2700,07-12-2023,8,1,100888,23,23
2701,22-04-2023,15,7,100798,13,91
2702,07-05-2023,19,5,100839,74,370
2703,15-12-2023,19,5,100143,74,370
2704,02-11-2023,11,1,100302,21,21
2705,11-02-2023,14,9,100472,14,126
